제목,날짜,작성일,작성자,댓글
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 08:09:00,김용운,"오세훈과국민의힘이 안철수의 도움과숫자의 오만과독선으로 완전히 패배 할걸로 예측되는 선거이다.
민주당의 오만과독선은 여러과정에서 노정된..결과이며..의원숫자로의 폭거는 국민대다수의 상식을 벗어난
것이였다...이번 보선이 그에 대한 처절한 댓가 임이 자명 할 것이다..."
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 08:08:00,KUNA,"180석 만들어줘도 뭐 하나 시원하게 하지 못하고 되려 친재벌 행보를 이어가는 민주당을 견제하려면 오세훈이 되어야 할 것 같지만...
서울시를 적자도시로 만들고 강남을 워터파크로 만든 무능의 대명사를 다시 앉히는건 아무리 민주당 견제가 중요하다 해도 바보짓은 분명한 것 같고..."
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 07:12:00,세포분열,"한쪽으로 편중되고 사실이 왜곡된 기사이다. 물론 문재인정부를 두려워하는 극우보수세력과 검찰개혁을 저지하는 불온한 세력들이 언론개혁에 대한 불안감으로 뭉쳐서 다시 과거 이명박, 박근혜를 다시 찾으려 하는 것이다. 그때가 대한민국 국민들에 눈과귀를 막고 마음대로 할 수 있었고 물대포로 공권력으로 부동산으로 부를 쌓고 불편함이 없었을 것이니까 !, 지금 문재인정부는 대한민국을 망치는 극우보수세력 기업, 언론, 친일 모두에게 불편한 정권이다.
LH사건을 마치 과거에는 없었는데 지금에 정권에 일처럼 호도하고 흙탕물을 만들어 선거를 이기려 한다.
웃기는 것은 그렇게 자신들이 원하는 결과가 나올 거라고 판단하는 것 같다. 분명한 것은 대한민국 현명한 국민들은
냉철하게 지금에 상황을 지켜보고 있고 선거에서 그 현명한 선택을 할 것이다. 반드시 문재인정부에 올바른 대한민국을 만들어가는 노력은 다음 진보정권을 선택해야할 이유를 명확하게 보여주었다. 대한민국이 세계적으로 위상이 높아진 2020년 2021년 현재가 그 진실이다. 촛불혁명은 아직도 꺼지지 않았다. 다시 촛불을 들고 올바르고 정의로운 대한민국을 만들기 위해 다시 나설 것이다. 선거는 국가미래를 선택하는 것이다. 우리아이들에게 과거로 회귀하는 선택을 해서는 안된다. 절대로 부정한 쓰레기를 선택해서 감옥에 가는 자를 다시 선택해서는 안된다."
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 17:14:00,게스트,"@세포분열 촛불~지랄하지마라
미친 정신분열자들 같으라구 너희들때문에 이 나라가 풍지박산이다.
역겨운 더불어 킁킁이들아"
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 06:50:00,ev****,"""오세훈이 쓰레기라 해도 문 정권 패거리보다는 낫다""
""그렇게 문제가 있었으면 십 년 전 문제 삼았어야지 그동안 뭐하다 이제 와 이러나""
""부끄러운 줄도 모르는 민주당이 할 말은 아니다"""
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 06:49:00,ev****,"""오세훈이 쓰레기라 해도 문 정권 패거리보다는 낫다"",
""그렇게 문제가 있었으면 십 년 전 문제 삼았어야지 그동안 뭐하다 이제 와 이러나"",
""부끄러운 줄도 모르는 민주당이 할 말은 아니다"""
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 05:29:00,들에핀 채송화,허경영이가 서울시장 나왔나요 ? 하하하 재미 있는 사람
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 04:31:00,cinepot,"이건 진짜 제대로된 기사네. 솔직히 오만하게 국정운영 한거 맞지 뭐. 국힘이 하도 빌빌 대니까. 우습게 보고 폭주기관차 처럼 달렸는데, 여기저기서 균열이 생겨버리니. 빌빌대던 국힘 한테도 10%차 이상으로 참패하게 생긴거지. 박영선이 만약에 현재 여론 조사 스코어 대로 진다면 민주당은 굴욕이자 엄청난 위기라고 봐야지. 친문 쳐내고 윤석열을 경선테이블로 끌어 안는 방법 밖에 없지 않나 싶은데. 이명박근혜 털었던 윤석열이 정치를 시작한다면 이재명, 이낙연 하고 경쟁을 하면서 첫 발을 대딛는 게 훨씬 모양새도 파급력도 좋을테니까. 근데 민주당은 그렇게 할 배포가 없지."
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 00:58:00,kt도사,"자체조사 결과 지금 민주당이 10~15% 우세인데,역전이라니 ㅎㅎㅎ"
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 17:14:00,게스트,@kt도사 좀비들 대상으로만 조사했겠지
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 00:51:00,이지스,"누가 자꾸 댓글 지우는지 모르겠네 ㅋㅋ 왜 누가 지우는거지? ㅋ
야수쿠니 신사 전망 있는 도쿄 아파트 나도 살고 싶네 ㅋㅋ반일팔아 일본부동산테크 풉 ㅋㅋ
성추행으로 자살한사람이 속해있던당 그당은 국민 세금수백억 써가며 다시 후보를 낸다? ㅋ 이 자체가 애러.
쇼하고 감성팔이하고 선거철이라 대가리숙이고 ㅋ 너무 간교해보임."
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 00:19:00,별들의 도시,"아직도 유권자는 깨어나지 못하고 있다
문제인정권의 성격은 경제도 아니오 코로나 방역도 아니고 더구나 부동산정책도 아니다
오직
대한민국을 중도 사회주의체제로의 변화시키는것이 정권의 지상 과제였던것이다
요소 요소에 등용된 인물과 그동안 펼쳐온 정책들을 보시라
단언컨데
잘못이 있다면 그 잘못은 유권자들에게 있다"
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 00:03:00,sj****,"그동안 체감해온 민심의 분노는 매우 강력하기에 이번 보궐선거를 넘어 내년 대통령선거까지 이 흐름은 이어지리라고 예상한다""면서 ""1년도 되지 않아 민심이 이렇게까지 돌아선 데는 수많은 원인들이 있겠지만, 내로남불로 결코 잘못을 인정하는 법이 없는 집권세력의 오만한 태도에 대한 원성(이 원인이다)""을 들었다.

이어 ""여당이 선거를 치르는 광경을 보면 잘못했다는 읍소 전략으로 가도 시선을 줄까 말까 한데, 도리어 또다시 정의로운 심판자를 자처하는 네거티브 공세에 올인하고 있으니, 반감은 더욱 확산된다""면서 ""논리적으로 누가 옳고 그른가를 따지고 싶지도 않고, 오만하기 이를 데 없는 모습이 그냥 지겹고 꼴도 보기 싫은 거다"""
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-27 23:05:00,이지스,야스쿠니 신사 전망있는 도쿄 아파트 나도 하나 사고 싶네. ㅋ 반일팔아 일본부동산테크? ㅋ 풉 ㅋ 성추행으로 자살한 사림이 속해있던당 그당은 반성은커녕 국민 세금 수백억 써가며 다시 후보를 낸다? 이 자체가 애러 쇼하고 감성팔이하고 선거철이라 대가리숙이는거 너무 간교해보여.
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 17:15:00,게스트,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 17:15:00,게스트,@삭제된 댓글입니다 킁킁대는 애들보다야 백배 천배 낫지
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-27 22:45:00,handi,대선까지 이분위기가 쭉~~~ 계속될거야!!! 암 이제 썩은정권은 보따리 싸야지~!!
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-27 22:40:00,퍼스트어태커,역전을 바라겠지.. 근데 지금은 확실히 브레이크 밟아야 할때다. 이번 정부 인사나 정책 등 모든 일들을 정면돌파하면서 왔다. 근데 결과는?? 현재의 잡음들이 성장통?? 지들식 정의에 대한 경고가 필요할 때다. 이만큼 사회가 분열된 적도 없었다. ㅡㅡ
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-27 22:34:00,박혜선,"후보가 보수양당 둘만 있나요?
소수정당 찍읍시다.
사표 아닙니다."
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-27 22:24:00,최강코리아,만져당...찍는시람 개돼지냐....성추행보궐인걸 만져당에서 후보 내묜 안돼지
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-27 22:19:00,i635****,"역전?
당연지사!!"
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 17:17:00,게스트,@i635**** 어디 서울역? 그 앞에서 뭐할라고? 킁킁댈라고???
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-27 22:15:00,안영환,기레기 예단은 맞는 경우가 거의 없었다. 결과를 지켜보자. 전광훈과 함께 연설하고 거짓말 밥먹듯 하는 자가 시장 돼 봐라. 기레기야 그 뒤끝이 어떻게 될 것 같으냐.
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 17:18:00,게스트,"@안영환 여기도 병원 탈출했니? 민심도 모르고 천심도 모르는구나
국민들의 분노가 뼛속가지 사무쳤다"
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 08:04:00,불의혀,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 08:04:00,불의혀,@삭제된 댓글입니다 세달째 아니신가요 세달전에 보고 소액이지만 송금했었는데 아직 일자리를 구하지 못하셨네요!! 힘내세요
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-27 20:39:00,trhomo5****,"LH의 2017년 감사보고서에 따르면, 2급(단장) 직원 B씨는
2016년 토건회사와 감정평가사 등에게 이러한 정보를 24차례 넘기는 대가로 2천만 원 상당의 금품‧향응을 수수한 것으로 드러났다."
서울시장 선거 여권 재역전 가능할까,2021-03-27 17:24:00,2021-03-28 17:18:00,게스트,@trhomo5**** 이 정권 낙하산의 결과물입니다. 더러운 더불어킁킁이당
